year,pct,ser_num,datestop,timestop,recstat,inout,trhsloc,perobs,crimsusp,perstop,typeofid,explnstp,othpers,arstmade,arstoffn,sumissue,sumoffen,compyear,comppct,offunif,officrid,frisked,searched,contrabn,adtlrept,pistol,riflshot,asltweap,knifcuti,machgun,othrweap,pf_hands,pf_wall,pf_grnd,pf_drwep,pf_ptwep,pf_baton,pf_hcuff,pf_pepsp,pf_other,radio,ac_rept,ac_inves,rf_vcrim,rf_othsw,ac_proxm,rf_attir,cs_objcs,cs_descr,cs_casng,cs_lkout,rf_vcact,cs_cloth,cs_drgtr,ac_evasv,ac_assoc,cs_furtv,rf_rfcmp,ac_cgdir,rf_verbl,cs_vcrim,cs_bulge,cs_other,ac_incid,ac_time,rf_knowl,ac_stsnd,ac_other,sb_hdobj,sb_outln,sb_admis,sb_other,repcmd,revcmd,rf_furt,rf_bulg,offverb,offshld,forceuse,sex,race,dob,age,ht_feet,ht_inch,weight,haircolr,eyecolor,build,othfeatr,addrtyp,rescode,premtype,premname,addrnum,stname,stinter,crossst,aptnum,city,state,zip,addrpct,sector,beat,post,xcoord,ycoord,dettypCM,lineCM,detailCM,lat1,lng1,lat2,lng2,full_addr1,full_addr2
2015,5,121,8042015,1405,1,O,P,5,BURGLARY,10,P,Y,Y,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,5,5,N,N,V,S, ,M,Q, ,23,5,7,135,BK,BR,M, ,L, , ,STREET,11,STANTON STREET,CHRYSTIE STREET,BOWERY, ,MANHATTAN, , ,5,D, ,24,986364,202540,CM,1,14,40.7224384,-73.9924375,,,"11 Stanton St, New York, NY 10002, USA",
2015,5,117,8042015,1405,1,O,P,1,BURGLARY,10,P,Y,Y,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,5,5,N,N, ,S, ,M,Q, ,46,5,11,220,GY,BR,M, ,L, , ,RESIDENCE,11,STANTON STREET,CHRYSTIE STREET,BOWERY, ,MANHATTAN, , ,5,D, ,24,986364,202540,CM,1,14,40.7224384,-73.9924375,,,"11 Stanton St, New York, NY 10002, USA",
2015,14,278,10062015,1220, ,O,P,5,FEL,10,V,Y,N,N, ,N, ,0,0,N, ,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,14,14,N,Y,V,S,DS,M,B, ,20,5,10,160,BK,BR,M, ,L, , ,PUBLIC STREET,11,WEST 30 STREET,BROADWAY,5 AVENUE, ,MANHATTAN, , ,14,C,6,31,987825,211148,CM,1,20,40.7464952,-73.9872178,,,"11 W 30th St, New York, NY 10001, USA",
2015,79,350,6302015,1345,A,O,P,2,CPW,5,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,79,79,N,N,V,S, ,M,B, ,17,6,6,180,BK,BR,T, ,L, , ,APT BUILDING,12,KINGSTON AVENUE,HERKIMER STREET,FULTON STREET, ,BROOKLYN, , ,79,A,3, ,1000544,186854,CM,1,20,40.679403,-73.941423,,,"12 Kingston Ave, Brooklyn, NY 11213, USA",
2015,110,99,7162015,1530,1,O,P,1,FELONY,15,V,Y,N,N, ,Y,10-125(B),0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,169,169,N,N, , , ,M,Q, ,36,5,5,150,BK,BR,M,NONE,L, , ,STREET,12,ROOSEVELT AVE, , , ,QUEENS, , ,110, , , ,1027037,214255,CM,1,113,40.7483052,-73.87618549999999,,,"12 Roosevelt Ave, Queens, NY 11373, USA",
2015,90,69,2182015,440,1,O,P,1,FEL,3,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,90,90,Y,Y,V,S, ,M,Q, ,19,5,9,180,BK,BR,M, ,L, , ,STREET,12,STAGG STREET,LORIMER STREET,UNION AVENUE, ,BROOKLYN, , ,90,H, , ,998092,197537,CM,1,20,40.708626,-73.95019599999999,,,"12 Stagg St, Brooklyn, NY 11206, USA",
2015,90,54,2192015,140,A,O,P,2,FEL,5,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,90,90,Y,N,V,S, ,M,Q, ,19,5,9,150,BK,BR,T, ,L, , ,STREET,12,STAGG STREET,LORIMER STREET,UNION AVENUE, ,BROOKLYN, , ,90,H, , ,998092,197537,CM,1,20,40.708626,-73.95019599999999,,,"12 Stagg St, Brooklyn, NY 11206, USA",
2015,90,55,2192015,140,A,O,P,1,FEL,5,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,90,90,Y,N,V,S, ,M,Q, ,22,5,11,160,BK,BR,T, ,L, , ,STREET,12,STAGG STREET,LORIMER STREET,UNION AVENUE, ,BROOKLYN, , ,90,H, , ,998092,197537,CM,1,20,40.708626,-73.95019599999999,,,"12 Stagg St, Brooklyn, NY 11206, USA",
2015,122,159,2202015,1430,1,O,P,1,BURG,15,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,122,122,N,N, , , ,M,W, ,38,5,11,213,BR,GR,H, ,L, , ,COMMERIAL,13,FOUR CORNERS ROAD,ROMER ROAD,RICHMOND ROAD, ,STATEN IS, , ,122,M, , ,956071,154639,CM,1,14,40.5912859,-74.101595,,,"13 4 Corners Rd, Staten Island, NY 10304, USA",
2015,122,158,2202015,1450,1,O,P,1,BURG,13,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,122,122,N,N, , , ,M,W, ,39,5,1,200,BR,BR,H, ,L, , ,COMMERCIAL,13,FOUR CORNERS ROAD,ROMER ROAD,RICHMOND ROAD, ,STATEN IS, , ,122,M, , ,956071,154639,CM,1,14,40.5912859,-74.101595,,,"13 4 Corners Rd, Staten Island, NY 10304, USA",
2015,90,100,4152015,1320,A,O,P,3,FEL,12,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,90,90,N,N, , , ,M,B, ,35,5,10,190,BK,BR,M, ,L, , ,SIDEWALK,13,GRAHAM AVENUE,DEBEVOISE STREET,BROADWAY, ,BROOKLYN, , ,90,G, ,20,1000258,194865,CM,1,45,40.7015013,-73.94247539999999,,,"13 Graham Ave, Brooklyn, NY 11206, USA",
2015,88,105,11132015,2003, ,O,P,2,GLA,8,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,88,88,N,Y, , , ,M,B, ,36,6,1,165,BK,BR,T, ,L, , ,STREET,13,IRVING PLACE,PUTNAM AVENUE,GATES AVENUE, ,BROOKLYN, , ,88,A, , ,995318,188663,CM,1,46,40.6846859,-73.9598525,,,"13 Irving Pl, Brooklyn, NY 11238, USA",
2015,83,257,12052015,1145, ,O,P,2,FELONY,2,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,165,83,Y,N, , , ,M,B, ,23,6,3,200,BK,BR,T, ,L, , ,STREET,13,MELROSE STREET,BUSHWICK AVENUE,BROADWAY, ,BROOKLYN, , ,83,F, , ,1002094,193508,CM,1,14,40.697878,-73.935895,,,"13 Melrose St, Brooklyn, NY 11206, USA",
2015,121,388,4202015,2200,A,O,P,1,MISDEMEANOR,2,P,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,121,121,N,N, , ,DS,M,Q, ,38,6,0,180,BK,BR,M, ,L, , ,STREET,13,MORNINGSTAR ROAD,NEWARK AVENUE,RICHMOND TERRACE, ,STATEN IS, , ,121,C, , ,944019,171518,CM,1,20,40.637443,-74.14465299999999,,,"13 Morningstar Rd, Staten Island, NY 10303, USA",
2015,121,389,4202015,2206,A,O,P,1,MISDEMEANOR,5,P,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,121,121,N,N, , ,DS,M,W, ,34,5,11,190,BK,BR,M, ,L, , ,STREET,13,MORNINGSTAR ROAD,NEWARK AVENUE,RICHMOND TERRACE, ,STATEN IS, , ,121,C, , ,944019,171518,CM,1,20,40.637443,-74.14465299999999,,,"13 Morningstar Rd, Staten Island, NY 10303, USA",
2015,88,41,2102015,0,1,O,H,3,ASSAULT 2,3,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,803,803,N,N, , , ,M,B, ,999,5,6,180,BK,BR,M, ,L, , ,SIDEWALK,14,AUBURN PLACE,NORTH PORTLAND AVENUE,SAINT EDWARDS STREET, ,BROOKLYN, , ,88,J, , ,990591,192235,CM,1,9,40.6942358,-73.9773817,,,"14 Auburn Pl, Brooklyn, NY 11205, USA",
2015,120,158,3252015,2200,A,O,P,2,CPCS,5,P,Y,Y,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,437,437,N,N, ,S, ,M,B, ,40,6,0,150,BK,BR,T, ,L, , ,STREET,14,CLINTON STREET,VANDUZER STREET,BAY STREET, ,STATEN IS, , ,120,D, , ,963042,169573,CM,1,24,40.63191399999999,-74.0766639,,,"14 Clinton St, Staten Island, NY 10304, USA",
2015,120,157,3252015,2200,A,O,P,2,CPCS,5,V,Y,Y,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,437,437,N,N, ,S, ,M,W, ,22,5,7,140,BR,HA,T, ,L, , ,STREET,14,CLINTON STREET,VANDUZER STREET,BAY STREET, ,STATEN IS, , ,120,D, , ,963042,169573,CM,1,24,40.63191399999999,-74.0766639,,,"14 Clinton St, Staten Island, NY 10304, USA",
2015,79,131,2282015,1750,1,O,P,2,CPW,5,V,Y,N,Y,CPFI 2,N, ,0,0,Y, ,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,79,79,Y,N, , ,OT,M,B, ,19,5,5,150,BK,BR,M, ,L, , ,STREET,14,DECATUR STREET,THROOP AVENUE,TOMPKINS AVENUE, ,BROOKLYN, , ,79,B,5, ,1000183,187167,CM,1,20,40.6802764,-73.94269109999999,,,"14 Decatur St, Brooklyn, NY 11216, USA",
2015,121,117,2032015,1420,A,O,P,1,FELONY,10,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,121,121,N,N, , , ,M,W, ,21,5,4,150,BR,GR,M, ,L, , ,PRIVATE HOUSE,14,JENNIFER PLACE,AKRON STREET,MORANI STREET, ,STATEN IS, , ,121,E, , ,940170,161479,CM,1,14,40.6097714,-74.15896219999999,,,"14 Jennifer Pl, Staten Island, NY 10314, USA",
2015,121,118,2032015,1420,A,O,P,1,FELONY,10,V,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,121,121,N,N, , , ,M,W, ,14,5,5,150,BR,BR,M, ,L, , ,PRIVATE HOUSE,14,JENNIFER PLACE,AKRON STREET,MORANI STREET, ,STATEN IS, , ,121,E, , ,940170,161479,CM,1,14,40.6097714,-74.15896219999999,,,"14 Jennifer Pl, Staten Island, NY 10314, USA",
2015,120,461,9152015,1030, ,O,P,1,GLA,10,P,Y,N,Y,ROW,N, ,0,0,Y, ,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,120,120,N,N, , , ,M,W, ,37,6,1,170,BK,BL,T, ,L, , ,PUBLIC STREET,14,SLOSSON TERRACE,CENTRAL AVENUE,BAY STREET, ,STATEN IS, , ,120,E, , ,963118,172295,CM,1,46,40.6395478,-74.0762257,,,"14 Slosson Terrace, Staten Island, NY 10301, USA",
2015,121,71,1222015,1335,A,I,P,2,TRESSPASS,5,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,121,121,Y,N, ,S, ,M,I, ,17,5,10,140,BK,BR,T, ,L, , , ,15,AMY LANE,GLENN ROAD,SLAYTON AVENUE, ,STATEN IS, , ,121,F, , ,941144,156111,CM,1,31,40.5952187,-74.155357,,,"15 Amy Ln, Staten Island, NY 10314, USA",
2015,121,70,1222015,1335,A,I,P,2,TRESSPASS,5,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,121,121,Y,N, ,S, ,M,W, ,17,5,7,150,BK,BR,M, ,L, , , ,15,AMY LANE,GLENN ROAD,SLAYTON AVENUE, ,STATEN IS, , ,121,F, , ,941144,156111,CM,1,31,40.5952187,-74.155357,,,"15 Amy Ln, Staten Island, NY 10314, USA",
2015,9,196,6042015,750,1,O,P,20,ASSAULT,2,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,876,876,N,N, , , ,M,B, ,39,6,2,230,BK,BR,H, ,L, , ,STREET,15,BLEECKER STREET,JONES ALLEY,BOWERY, ,MANHATTAN, , ,9,E,7,68,986150,203591,CM,1,9,40.7256229,-73.99303669999999,,,"15 Bleecker St, New York, NY 10012, USA",
2015,123,4,1202015,1038,1,O,P,1,FELONY,12,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,123,123,N,N, , , ,M,W, ,54,6,0,200,BK,XX,M, ,L, , ,RESIDENCE,15,CHARLESTON AVENUE,HICKORY COURT,HAMPTON PLACE, ,STATEN IS, , ,123,D, , ,924477,139603,CM,1,14,40.549808,-74.2147553,,,"15 Charleston Ave, Staten Island, NY 10309, USA",
2015,123,118,12132015,1110,1,O,P,5,FEL,5,P,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,123,123,N,N, , , ,M,W, ,22,6,1,200,BR,GY,M, ,L, , ,STREET,15,COVENTRY LOOP,CARDIFF STREET,CARDIFF STREET, ,STATEN IS, , ,123,E, , ,929167,138505,CM,1,14,40.546767,-74.19830499999999,,,"15 Coventry Loop, Staten Island, NY 10312, USA",
2015,123,119,12152015,1110,1,O,P,5,FEL,5,V,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,123,123,N,N, , , ,M,W, ,22,6,0,210,BR,HA,T, ,L, , ,RESIDENTIAL STREET,15,COVENTRY LOOP,CARDIFF STREET,CARDIFF STREET, ,STATEN IS, , ,123,E, , ,929167,138505,CM,1,14,40.546767,-74.19830499999999,,,"15 Coventry Loop, Staten Island, NY 10312, USA",
2015,121,511,5092015,1800,A,O,P,2,CPW,5,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,121,121,N,Y,V, , ,M,P, ,20,6,2,185,BR,BR,T, ,L, , ,STREET,15,HOLLAND AVENUE,BENJAMIN PLACE,RICHMOND TERRACE, ,STATEN IS, , ,121,A, , ,936720,172433,CM,1,20,40.6400878,-74.17110869999999,,,"15 Holland Ave, Staten Island, NY 10303, USA",
2015,123,97,11132015,400,1,O,P,1,FEL, ,V,Y,N,Y,UUUV,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,123,123,Y,N, , , ,M,B, ,32,5,5,175,BK,BR,T, ,L, , ,RESIDENCE,15,OPAL LANE,IDAHO AVENUE,BLOOMINGDALE ROAD, ,STATEN IS, , ,123,D, , ,924310,130802,CM,1,46,40.525412,-74.214812,,,"15 Opal Lane, Staten Island, NY 10309, USA",
2015,5,69,5122015,1533,1,O,H,3,CPW,10,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,5,5,N,N,V,S, ,M,B, ,15,5,3,130,BK,BR,M, ,L, , ,SIDEWALK,15,SAINT JAMES PLACE,MADISON STREET,PEARL STREET, ,MANHATTAN, , ,5,A, , ,984237,198467,CM,1,20,40.7107337,-73.998738,,,"15 St James Pl, New York, NY 10038, USA",
2015,5,91,6162015,2330,1,O,H,5,CRIMINAL POOSSESSION OF WEAPON,3,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,5,5,Y,N,V,S,DS,M,B, ,24,5,9,150,BR,BR,M, ,L, , ,HOUSINGF VESTIBULE,15,SAINT JAMES PLACE,MADISON STREET,PEARL STREET, ,MANHATTAN, , ,5,A, , ,984237,198467,CM,1,20,40.7107337,-73.998738,,,"15 St James Pl, New York, NY 10038, USA",
2015,5,176,12112015,1308,1,O,H,1,MISD,3,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,804,804,N,N, , , ,M,B, ,25,6,1,300,BK,BR,H, ,L, , ,SIDEWALK,15,SAINT JAMES PLACE,MADISON STREET,PEARL STREET, ,MANHATTAN, , ,5,A, , ,984237,198467,CM,1,20,40.7107337,-73.998738,,,"15 St James Pl, New York, NY 10038, USA",
2015,61,45,5212015,1440,1,I,P,1,FELONY,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,61,61,N,N, , ,DS,M,W, ,35,5,9,170,BK,BR,M, ,L, , ,PRIVATE HOUSE,15,SLOAN PLACE,WEST STREET,MC DONALD AVENUE, ,BROOKLYN, , ,61,J,6, ,991901,157359,CM,1,85,40.598785,-73.972494,,,"15 Sloan Pl, Brooklyn, NY 11223, USA",
2015,5,114,8022015,1714,1,O,P,3,PETIT LARCENY,5,O,Y,N,Y,PETIT LARCENY,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5,5,N,N, , , ,M,B, ,43,5,6,150,BK,BR,M, ,L, , ,DELI,15,STANTON STREET,CHRYSTIE STREET,BOWERY, ,MANHATTAN, , ,5,D, ,24,986420,202519,CM,1,68,40.722365,-73.99228099999999,,,"15 Stanton St, New York, NY 10002, USA",
2015,73,132,5012015,145,1,O,H,1,CPW,5,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,802,802,Y,N, ,S, ,M,B, ,29,5,8,185,BK,BR,H, ,L, , ,R/O,15,STONE AVENUE,MACDOUGAL STREET,BROADWAY, ,BROOKLYN, , ,73,A,1, ,1009580,187440,CM,1,20,40.6813964,-73.9083038,,,"15 Mother Gaston Blvd, Brooklyn, NY 11233, USA",
2015,73,133,5012015,145,1,O,H,1,CPW,5,P,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,802,802,Y,Y, ,S, ,M,B, ,22,5,11,160,BR,BR,M, ,L, , ,R/O,15,STONE AVENUE,MACDOUGAL STREET,BROADWAY, ,BROOKLYN, , ,73,A,1, ,1009580,187440,CM,1,20,40.6813964,-73.9083038,,,"15 Mother Gaston Blvd, Brooklyn, NY 11233, USA",
2015,73,279,12072015,300,1,O,H,1,ASSAULT,15,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,802,802,N,N, , , ,M,B, ,25,5,7,130,BR,BR,M, ,L, , ,NYCHA,15,STONE AVENUE,MACDOUGAL STREET,BROADWAY, ,BROOKLYN, , ,73,A,1, ,1009580,187440,CM,1,9,40.6813964,-73.9083038,,,"15 Mother Gaston Blvd, Brooklyn, NY 11233, USA",
2015,73,280,12072015,300,1,O,H,1,ASSAULT,15,V,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,802,802,N,N, , , ,M,B, ,19,5,11,155,BR,BR,M, ,L, , ,NYCHA,15,STONE AVENUE,MACDOUGAL STREET,BROADWAY, ,BROOKLYN, , ,73,A,1, ,1009580,187440,CM,1,9,40.6813964,-73.9083038,,,"15 Mother Gaston Blvd, Brooklyn, NY 11233, USA",
2015,70,138,3222015,1159,1,O,P,5,FELONY/BURGLARY,44,P,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,70,70,N,N, , ,SW,M,A, ,15,5,5,130,BK,BR,T, ,L, , ,STREET,15,WALDORF COURT,DEAD END,RUGBY ROAD, ,BROOKLYN, , ,70,F,11, ,994510,169356,CM,1,14,40.631757,-73.963027,,,"15 Waldorf Ct, Brooklyn, NY 11230, USA",
2015,70,137,3222015,1159,1,O,P,5,FELONY/BURGLARY,44,P,Y,Y,N, ,Y,UPM 221.05,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,70,70,Y,N, , , ,M,A, ,17,5,6,140,BK,BR,T, ,L, , ,STREET,15,WALDORF COURT,DEAD END,RUGBY ROAD, ,BROOKLYN, , ,70,F,11, ,994510,169356,CM,1,14,40.631757,-73.963027,,,"15 Waldorf Ct, Brooklyn, NY 11230, USA",
2015,24,45,2262015,2230,1,O,P,1,CPW,15,P,Y,N,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,24,24,N,Y, , ,SF,M,P, ,20,6,2,165,BK,BR,M, ,L, , ,STREET,15,WEST 107 STREET,MANHATTAN AVENUE,CENTRAL PARK WEST, ,MANHATTAN, , ,24,E, , ,995279,230374,CM,1,20,40.79929,-73.960296,,,"15 W 107th St, New York, NY 10025, USA",
